9.873444437980651855e-01 1.265553757548332214e-02
8.977954857982695103e-04 9.991021752357482910e-01
9.427995681762695312e-01 5.720045417547225952e-02
2.353896796703338623e-01 7.646102905273437500e-01
7.553407456725835800e-03 9.924465417861938477e-01
2.228343393653631210e-03 9.977717399597167969e-01
8.415806293487548828e-01 1.584193408489227295e-01
9.628395438194274902e-01 3.716038912534713745e-02
9.366959333419799805e-01 6.330414116382598877e-02
9.649074673652648926e-01 3.509262204170227051e-02
9.620343446731567383e-01 3.796556591987609863e-02
9.824721813201904297e-01 1.752783916890621185e-02
9.711837768554687500e-01 2.881620638072490692e-02
9.561405777931213379e-01 4.385931789875030518e-02
8.162225484848022461e-01 1.837775707244873047e-01
7.564800907857716084e-04 9.992434382438659668e-01
2.221399918198585510e-02 9.777860641479492188e-01
1.296580955386161804e-02 9.870341420173645020e-01
9.747871756553649902e-01 2.521287836134433746e-02
9.691221714019775391e-01 3.087787143886089325e-02
9.341959953308105469e-01 6.580400466918945312e-02
4.388496163301169872e-04 9.995611906051635742e-01
9.599817991256713867e-01 4.001823440194129944e-02
9.813713431358337402e-01 1.862870156764984131e-02
2.005055993795394897e-01 7.994945049285888672e-01
9.804822802543640137e-01 1.951769925653934479e-02
9.456101655960083008e-01 5.438997969031333923e-02
9.687256217002868652e-01 3.127438575029373169e-02
9.486672282218933105e-01 5.133278295397758484e-02
9.895535707473754883e-01 1.044647116214036942e-02
9.874186515808105469e-01 1.258137356489896774e-02
9.484142065048217773e-01 5.158575251698493958e-02
9.355980157852172852e-01 6.440185755491256714e-02
9.452388882637023926e-01 5.476111546158790588e-02
9.776655435562133789e-01 2.233450673520565033e-02
8.556819558143615723e-01 1.443180739879608154e-01
9.708362817764282227e-01 2.916371822357177734e-02
9.236047267913818359e-01 7.639522850513458252e-02
8.926287293434143066e-01 1.073711365461349487e-01
9.794928431510925293e-01 2.050712518393993378e-02
9.209767580032348633e-01 7.902330160140991211e-02
4.198100650683045387e-04 9.995802044868469238e-01
9.182096719741821289e-01 8.179032802581787109e-02
9.929950833320617676e-01 7.004876621067523956e-03
9.748328328132629395e-01 2.516723424196243286e-02
9.738967418670654297e-01 2.610329352319240570e-02
9.688767194747924805e-01 3.112334385514259338e-02
9.732192754745483398e-01 2.678075060248374939e-02
9.534621238708496094e-01 4.653795808553695679e-02
9.426491856575012207e-01 5.735068023204803467e-02
8.632000684738159180e-01 1.367998570203781128e-01
9.713357090950012207e-01 2.866429463028907776e-02
9.785801172256469727e-01 2.141985483467578888e-02
8.786490559577941895e-01 1.213510259985923767e-01
9.836676716804504395e-01 1.633231341838836670e-02
9.585109949111938477e-01 4.148902744054794312e-02
9.846358299255371094e-01 1.536414399743080139e-02
9.442613124847412109e-01 5.573852360248565674e-02
1.799727044999599457e-02 9.820026159286499023e-01
9.104545712471008301e-01 8.954536914825439453e-02
9.828571081161499023e-01 1.714289933443069458e-02
9.893605709075927734e-01 1.063947845250368118e-02
9.283481240272521973e-01 7.165183871984481812e-02
9.860098361968994141e-01 1.399011351168155670e-02
8.766219019889831543e-01 1.233782172203063965e-01
9.908460974693298340e-01 9.153864346444606781e-03
9.219238758087158203e-01 7.807612419128417969e-02
9.831191897392272949e-01 1.688079535961151123e-02
9.529020190238952637e-01 4.709796234965324402e-02
9.240251779556274414e-01 7.597476989030838013e-02
9.925393462181091309e-01 7.460674736648797989e-03
9.734743237495422363e-01 2.652569673955440521e-02
9.481702446937561035e-01 5.182970315217971802e-02
9.787888526916503906e-01 2.121109887957572937e-02
9.748402833938598633e-01 2.515965141355991364e-02
9.672101140022277832e-01 3.278980031609535217e-02
9.833290576934814453e-01 1.667093485593795776e-02
1.187837962061166763e-02 9.881216287612915039e-01
5.079540014266967773e-01 4.920459389686584473e-01
9.381804466247558594e-01 6.181951612234115601e-02
9.746076464653015137e-01 2.539232932031154633e-02
9.838485121726989746e-01 1.615147478878498077e-02
9.624689817428588867e-01 3.753098100423812866e-02
9.616264104843139648e-01 3.837352991104125977e-02
9.928971529006958008e-01 7.102773524820804596e-03
9.914781451225280762e-01 8.521865122020244598e-03
9.780071377754211426e-01 2.199277840554714203e-02
2.067270455881953239e-03 9.979327917098999023e-01
9.846761822700500488e-01 1.532384473830461502e-02
9.819524884223937988e-01 1.804756931960582733e-02
8.195394277572631836e-01 1.804606318473815918e-01
9.673438668251037598e-01 3.265609219670295715e-02
1.011301949620246887e-01 8.988698124885559082e-01
9.866709113121032715e-01 1.332906074821949005e-02
9.148918390274047852e-01 8.510807901620864868e-02
9.891194105148315430e-01 1.088056899607181549e-02
9.873448014259338379e-01 1.265521813184022903e-02
9.882782101631164551e-01 1.172176841646432877e-02
9.760646224021911621e-01 2.393531240522861481e-02
9.131214618682861328e-01 8.687845617532730103e-02
9.881145954132080078e-01 1.188538223505020142e-02
9.809533357620239258e-01 1.904658973217010498e-02
9.827752709388732910e-01 1.722468249499797821e-02
9.783027768135070801e-01 2.169721946120262146e-02
9.594119191169738770e-01 4.058803990483283997e-02
9.756261110305786133e-01 2.437391504645347595e-02
2.471731230616569519e-02 9.752826094627380371e-01
9.814171195030212402e-01 1.858282461762428284e-02
9.853827953338623047e-01 1.461725495755672455e-02
9.870591759681701660e-01 1.294081844389438629e-02
9.880862236022949219e-01 1.191378198564052582e-02
9.771201610565185547e-01 2.287985384464263916e-02
9.678586125373840332e-01 3.214129805564880371e-02
9.927076101303100586e-01 7.292297668755054474e-03
9.776192903518676758e-01 2.238066308200359344e-02
6.393709778785705566e-01 3.606289923191070557e-01
9.520128369331359863e-01 4.798711091279983521e-02
2.534494735300540924e-02 9.746549725532531738e-01
6.591061949729919434e-01 3.408936262130737305e-01
9.716869592666625977e-01 2.831303142011165619e-02
7.110113278031349182e-03 9.928898811340332031e-01
1.201469078660011292e-02 9.879853129386901855e-01
9.875909090042114258e-01 1.240905933082103729e-02
9.805110096931457520e-01 1.948904246091842651e-02
9.906071424484252930e-01 9.392866864800453186e-03
9.739155066199600697e-04 9.990260601043701172e-01
2.119990065693855286e-03 9.978799819946289062e-01
2.090835012495517731e-03 9.979091882705688477e-01
2.558543980121612549e-01 7.441455721855163574e-01
9.410837888717651367e-01 5.891619250178337097e-02
9.350913763046264648e-01 6.490869820117950439e-02
9.631768465042114258e-01 3.682318329811096191e-02
4.405674934387207031e-01 5.594327449798583984e-01
3.366317600011825562e-02 9.663369059562683105e-01
1.852300250902771950e-03 9.981477260589599609e-01
6.156729650683701038e-04 9.993843436241149902e-01
9.686022400856018066e-01 3.139775618910789490e-02
9.824456274509429932e-02 9.017552733421325684e-01
9.842253923416137695e-01 1.577461138367652893e-02
3.496417775750160217e-03 9.965035915374755859e-01
9.653518209233880043e-04 9.990346431732177734e-01
