7.703927159309387207e-01 2.296072840690612793e-01
6.673517227172851562e-01 3.326482474803924561e-01
7.015474885702133179e-02 9.298451542854309082e-01
8.552436828613281250e-01 1.447562724351882935e-01
2.858923189342021942e-02 9.714108705520629883e-01
1.263143718242645264e-01 8.736855387687683105e-01
8.484233170747756958e-02 9.151577949523925781e-01
2.373792231082916260e-02 9.762620329856872559e-01
8.242171406745910645e-01 1.757828593254089355e-01
4.076416790485382080e-01 5.923582315444946289e-01
5.223189666867256165e-02 9.477681517601013184e-01
5.513541698455810547e-01 4.486458301544189453e-01
6.358166337013244629e-01 3.641833961009979248e-01
7.122240662574768066e-01 2.877759933471679688e-01
8.571393489837646484e-01 1.428607106208801270e-01
8.405140042304992676e-01 1.594859659671783447e-01
1.225167438387870789e-01 8.774831891059875488e-01
4.977214038372039795e-01 5.022786259651184082e-01
2.352766133844852448e-02 9.764722585678100586e-01
2.533674240112304688e-02 9.746633768081665039e-01
3.222314715385437012e-01 6.777685880661010742e-01
4.047080874443054199e-02 9.595292806625366211e-01
1.200655549764633179e-01 8.799345493316650391e-01
7.416483163833618164e-01 2.583517134189605713e-01
4.985179007053375244e-02 9.501482844352722168e-01
8.320353627204895020e-01 1.679645925760269165e-01
6.356213986873626709e-02 9.364377856254577637e-01
3.604585230350494385e-01 6.395414471626281738e-01
1.283650994300842285e-01 8.716349005699157715e-01
8.338133692741394043e-01 1.661866009235382080e-01
8.445463180541992188e-01 1.554536521434783936e-01
7.846245169639587402e-01 2.153754830360412598e-01
2.640184946358203888e-02 9.735980033874511719e-01
7.121633291244506836e-01 2.878366708755493164e-01
3.290585428476333618e-02 9.670941233634948730e-01
9.108770638704299927e-02 9.089123010635375977e-01
7.051182389259338379e-01 2.948817312717437744e-01
3.680802509188652039e-02 9.631919860839843750e-01
4.980502128601074219e-01 5.019499063491821289e-01
2.226473204791545868e-02 9.777353405952453613e-01
5.883552432060241699e-01 4.116446971893310547e-01
8.442208170890808105e-01 1.557791531085968018e-01
5.353411659598350525e-02 9.464659094810485840e-01
6.953243613243103027e-01 3.046756386756896973e-01
2.198493033647537231e-01 7.801507115364074707e-01
5.285134539008140564e-02 9.471487402915954590e-01
3.209698498249053955e-01 6.790301799774169922e-01
4.905299842357635498e-02 9.509469270706176758e-01
4.775673151016235352e-02 9.522433280944824219e-01
5.376765131950378418e-01 4.623235464096069336e-01
2.004776336252689362e-02 9.799521565437316895e-01
1.308882087469100952e-01 8.691117167472839355e-01
2.115635573863983154e-01 7.884363532066345215e-01
5.597808361053466797e-01 4.402191936969757080e-01
9.435044974088668823e-02 9.056496620178222656e-01
6.462792158126831055e-01 3.537207543849945068e-01
2.682955190539360046e-02 9.731705188751220703e-01
8.553164005279541016e-01 1.446836590766906738e-01
4.396184161305427551e-02 9.560381770133972168e-01
2.037343382835388184e-02 9.796265363693237305e-01
2.430502884089946747e-02 9.756949543952941895e-01
1.058232784271240234e-01 8.941766619682312012e-01
5.824647471308708191e-02 9.417535662651062012e-01
3.519559279084205627e-02 9.648045301437377930e-01
1.478610038757324219e-01 8.521390557289123535e-01
3.104894161224365234e-01 6.895105838775634766e-01
6.006054282188415527e-01 3.993946611881256104e-01
8.531935214996337891e-01 1.468064934015274048e-01
4.388284087181091309e-01 5.611715912818908691e-01
6.903122663497924805e-01 3.096877038478851318e-01
1.370232552289962769e-01 8.629767894744873047e-01
8.095940947532653809e-01 1.904059052467346191e-01
5.095190182328224182e-02 9.490482211112976074e-01
1.120114549994468689e-01 8.879883885383605957e-01
7.355754077434539795e-02 9.264423847198486328e-01
6.852415949106216431e-02 9.314757585525512695e-01
8.546781539916992188e-01 1.453218758106231689e-01
8.304072022438049316e-01 1.695927977561950684e-01
2.028364501893520355e-02 9.797164797782897949e-01
7.256660461425781250e-01 2.743340134620666504e-01
7.972944974899291992e-01 2.027055621147155762e-01
1.229913905262947083e-01 8.770086169242858887e-01
5.302953124046325684e-01 4.697048366069793701e-01
6.510589122772216797e-01 3.489410877227783203e-01
3.199847042560577393e-02 9.680014252662658691e-01
